"ENTITY_CD","SCHOOL_NAME","YEAR","DISTRICT_CD","DISTRICT_NAME","BOCES_CD","BOCES_NAME","COUNTY_CD","COUNTY_NAME","NEEDS_INDEX"
"353100011600","RALPH R MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",2013,"35310001","NEW YORK CITY GEOGRAPHIC DISTRICT #31","3090",,"35","RICHMOND","1"
"353100011605","STATEN ISLAND TECHNICAL HIGH SCHOOL",2013,"35310001","NEW YORK CITY GEOGRAPHIC DISTRICT #31","3090",,"35","RICHMOND","1"
"353100860959","JOHN W LAVELLE PREPARATORY CHARTER SCHOOL",2013,,,"3090",,"35","RICHMOND","7"
"353100860964","STATEN ISLAND COMMUNITY CHARTER SCHOOL",2013,,,"3090",,"35","RICHMOND","7"
"353100860984","NEW WORLD PREPARATORY CHARTER SCHOOL",2013,,,"3090",,"35","RICHMOND","7"
"400301060002","PRIMARY EDUCATION CENTER",2013,"40030106","LEWISTON-PORTER CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400301060003","INTERMEDIATE EDUCATION CENTER",2013,"40030106","LEWISTON-PORTER CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400301060005","LEWISTON PORTER MIDDLE SCHOOL",2013,"40030106","LEWISTON-PORTER CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400301060006","LEWISTON PORTER SENIOR HIGH SCHOOL",2013,"40030106","LEWISTON-PORTER CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400400010001","ANNA MERRITT ELEMENTARY SCHOOL",2013,"40040001","LOCKPORT CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400400010002","CHARLES A UPSON ELEMENTARY SCHOOL",2013,"40040001","LOCKPORT CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400400010005","GEORGE SOUTHARD ELEMENTARY SCHOOL",2013,"40040001","LOCKPORT CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400400010006","JOHN E POUND EARLY CHILDHOOD CENTER",2013,"40040001","LOCKPORT CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400400010007","ROY KELLEY ELEMENTARY SCHOOL",2013,"40040001","LOCKPORT CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400400010008","WASHINGTON HUNT SCHOOL",2013,"40040001","LOCKPORT CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400400010009","EMMET BELKNAP INTERMEDIATE SCHOOL",2013,"40040001","LOCKPORT CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400400010010","NORTH PARK JUNIOR HIGH SCHOOL",2013,"40040001","LOCKPORT CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400400010011","LOCKPORT HIGH SCHOOL",2013,"40040001","LOCKPORT CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400601060001","NEWFANE EARLY CHILDHOOD CENTER",2013,"40060106","NEWFANE CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400601060002","NEWFANE ELEMENTARY SCHOOL",2013,"40060106","NEWFANE CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400601060006","NEWFANE SENIOR HIGH SCHOOL",2013,"40060106","NEWFANE CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400601060008","NEWFANE MIDDLE SCHOOL",2013,"40060106","NEWFANE CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400701060002","WEST STREET ELEMENTARY SCHOOL",2013,"40070106","NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400701060003","TUSCARORA ELEMENTARY SCHOOL",2013,"40070106","NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400701060004","COLONIAL VILLAGE ELEMENTARY SCHOOL",2013,"40070106","NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400701060005","ERRICK ROAD ELEMENTARY SCHOOL",2013,"40070106","NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400701060009","EDWARD TOWN MIDDLE SCHOOL",2013,"40070106","NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400701060010","NIAGARA-WHEATFIELD SENIOR HIGH SCHOOL",2013,"40070106","NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400701860890","NIAGARA CHARTER SCHOOL",2013,,,"4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","7"
"400800010010","SEVENTY NINTH STREET SCHOOL",2013,"40080001","NIAGARA FALLS CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","3"
"400800010012","GERALDINE J MANN SCHOOL",2013,"40080001","NIAGARA FALLS CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","3"
"400800010015","HENRY J KALFAS MAGNET SCHOOL",2013,"40080001","NIAGARA FALLS CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","3"
"400800010020","HYDE PARK SCHOOL",2013,"40080001","NIAGARA FALLS CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","3"
"400800010021","MAPLE AVENUE SCHOOL",2013,"40080001","NIAGARA FALLS CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","3"
"400800010022","NIAGARA STREET SCHOOL",2013,"40080001","NIAGARA FALLS CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","3"
"400800010031","HARRY F ABATE ELEMENTARY SCHOOL",2013,"40080001","NIAGARA FALLS CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","3"
"400800010034","NIAGARA FALLS HIGH SCHOOL",2013,"40080001","NIAGARA FALLS CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","3"
"400800010040","GASKILL PREPARATORY SCHOOL",2013,"40080001","NIAGARA FALLS CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","3"
"400800010041","LASALLE PREPARATORY SCHOOL",2013,"40080001","NIAGARA FALLS CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","3"
"400800010042","CATARACT ELEMENTARY SCHOOL",2013,"40080001","NIAGARA FALLS CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","3"
"400900010003","DRAKE SCHOOL",2013,"40090001","NORTH TONAWANDA CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400900010007","MEADOW SCHOOL",2013,"40090001","NORTH TONAWANDA CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400900010008","OHIO ELEMENTARY SCHOOL",2013,"40090001","NORTH TONAWANDA CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400900010009","SPRUCE SCHOOL",2013,"40090001","NORTH TONAWANDA CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400900010011","NORTH TONAWANDA HIGH SCHOOL",2013,"40090001","NORTH TONAWANDA CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"400900010012","NORTH TONAWANDA MIDDLE SCHOOL",2013,"40090001","NORTH TONAWANDA CITY SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"401001060001","STARPOINT HIGH SCHOOL",2013,"40100106","STARPOINT CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"401001060002","REGAN INTERMEDIATE SCHOOL",2013,"40100106","STARPOINT CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"401001060003","FRICANO PRIMARY SCHOOL",2013,"40100106","STARPOINT CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"401001060004","STARPOINT MIDDLE SCHOOL",2013,"40100106","STARPOINT CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"401201060001","ROYALTON-HARTLAND ELEMENTARY SCHOOL",2013,"40120106","ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"401201060003","ROYALTON-HARTLAND HIGH SCHOOL",2013,"40120106","ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"401201060004","ROYALTON-HARTLAND MIDDLE SCHOOL",2013,"40120106","ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"401301040002","PRATT ELEMENTARY SCHOOL",2013,"40130104","BARKER CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"401301040003","BARKER JUNIOR/SENIOR HIGH SCHOOL",2013,"40130104","BARKER CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"401501060001","W H STEVENSON ELEMENTARY SCHOOL",2013,"40150106","WILSON CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"401501060002","THOMAS MARKS ELEMENTARY SCHOOL",2013,"40150106","WILSON CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"401501060003","WILSON HIGH SCHOOL",2013,"40150106","WILSON CENTRAL SCHOOL DISTRICT","4590","BOCES ORLEANS-NIAGARA","40","NIAGARA","5"
"410401060001","ADIRONDACK MIDDLE SCHOOL",2013,"41040106","ADIRONDACK CENTRAL SCHOOL DISTRICT","2290","BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA","41","ONEIDA","4"
"410401060002","WEST LEYDEN ELEMENTARY SCHOOL",2013,"41040106","ADIRONDACK CENTRAL SCHOOL DISTRICT","2290","BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA","41","ONEIDA","4"
"410401060003","FORESTPORT ELEMENTARY SCHOOL",2013,"41040106","ADIRONDACK CENTRAL SCHOOL DISTRICT","2290","BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA","41","ONEIDA","4"
"410401060004","BOONVILLE ELEMENTARY SCHOOL",2013,"41040106","ADIRONDACK CENTRAL SCHOOL DISTRICT","2290","BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA","41","ONEIDA","4"
"410401060005","ADIRONDACK HIGH SCHOOL",2013,"41040106","ADIRONDACK CENTRAL SCHOOL DISTRICT","2290","BOCES JEFFER-LEWIS-HAMIL-HERK-ONEIDA","41","ONEIDA","4"
"410601040002","MCCONNELLSVILLE ELEMENTARY SCHOOL",2013,"41060104","CAMDEN CENTRAL SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","4"
"410601040003","NORTH BAY AREA SCHOOL",2013,"41060104","CAMDEN CENTRAL SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","4"
"410601040004","ANNSVILLE AREA SCHOOL",2013,"41060104","CAMDEN CENTRAL SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","4"
"410601040006","CAMDEN SENIOR HIGH SCHOOL",2013,"41060104","CAMDEN CENTRAL SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","4"
"410601040007","CAMDEN ELEMENTARY SCHOOL",2013,"41060104","CAMDEN CENTRAL SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","4"
"410601040010","CAMDEN MIDDLE SCHOOL",2013,"41060104","CAMDEN CENTRAL SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","4"
"411101060001","CLINTON ELEMENTARY SCHOOL",2013,"41110106","CLINTON CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"411101060004","CLINTON MIDDLE SCHOOL",2013,"41110106","CLINTON CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"411101060005","CLINTON SENIOR HIGH SCHOOL",2013,"41110106","CLINTON CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"411501060001","NEW HARTFORD SENIOR HIGH SCHOOL",2013,"41150106","NEW HARTFORD CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","6"
"411501060003","HUGHES ELEMENTARY SCHOOL",2013,"41150106","NEW HARTFORD CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","6"
"411501060004","ROBERT L BRADLEY ELEMENTARY SCHOOL",2013,"41150106","NEW HARTFORD CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","6"
"411501060005","MYLES ELEMENTARY SCHOOL",2013,"41150106","NEW HARTFORD CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","6"
"411501060006","PERRY JUNIOR HIGH SCHOOL",2013,"41150106","NEW HARTFORD CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","6"
"411504020001","NEW YORK MILLS JUNIOR-SENIOR HIGH SCHOOL",2013,"41150402","NEW YORK MILLS UNION FREE SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"411504020003","NEW YORK MILLS ELEMENTARY SCHOOL",2013,"41150402","NEW YORK MILLS UNION FREE SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"411603040001","SAUQUOIT VALLEY ELEMENTARY SCHOOL",2013,"41160304","SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"411603040003","SAUQUOIT VALLEY HIGH SCHOOL",2013,"41160304","SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"411603040004","SAUQUOIT VALLEY MIDDLE SCHOOL",2013,"41160304","SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"411701040001","REMSEN ELEMENTARY SCHOOL",2013,"41170104","REMSEN CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","4"
"411701040002","REMSEN JUNIOR-SENIOR HIGH SCHOOL",2013,"41170104","REMSEN CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","4"
"411800010001","GANSEVOORT ELEMENTARY SCHOOL",2013,"41180001","ROME CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","3"
"411800010008","BELLAMY ELEMENTARY SCHOOL",2013,"41180001","ROME CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","3"
"411800010010","LYNDON H STROUGH MIDDLE SCHOOL",2013,"41180001","ROME CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","3"
"411800010011","CLOUGH PREK CENTER",2013,"41180001","ROME CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","3"
"411800010013","RIDGE MILLS ELEMENTARY SCHOOL",2013,"41180001","ROME CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","3"
"411800010014","STOKES ELEMENTARY SCHOOL",2013,"41180001","ROME CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","3"
"411800010015","JOHN E JOY ELEMENTARY SCHOOL",2013,"41180001","ROME CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","3"
"411800010020","ROME FREE ACADEMY",2013,"41180001","ROME CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","3"
"411800010023","LOUIS V DENTI ELEMENTARY SCHOOL",2013,"41180001","ROME CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","3"
"411800010025","GEORGE R STALEY UPPER ELEMENTARY SCHOOL",2013,"41180001","ROME CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","3"
"411902040001","MEMORIAL PARK ELEMENTARY SCHOOL",2013,"41190204","WATERVILLE CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"411902040003","WATERVILLE JR/SR HIGH SCHOOL",2013,"41190204","WATERVILLE CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412000050001","J D GEORGE ELEMENTARY SCHOOL",2013,"41200005","SHERRILL CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","5"
"412000050004","VERNON-VERONA-SHERRILL SENIOR HIGH SCHOOL",2013,"41200005","SHERRILL CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","5"
"412000050005","W A WETTEL ELEMENTARY SCHOOL",2013,"41200005","SHERRILL CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","5"
"412000050006","E A MCALLISTER ELEMENTARY SCHOOL",2013,"41200005","SHERRILL CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","5"
"412000050007","VERNON-VERONA-SHERRILL MIDDLE SCHOOL",2013,"41200005","SHERRILL CITY SCHOOL DISTRICT","2590","BOCES MADISON-ONEIDA","41","ONEIDA","5"
"412201060001","HOLLAND PATENT MIDDLE SCHOOL",2013,"41220106","HOLLAND PATENT CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412201060003","HOLLAND PATENT ELEMENTARY SCHOOL",2013,"41220106","HOLLAND PATENT CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412201060005","GENERAL WILLIAM FLOYD ELEMENTARY SCHOOL",2013,"41220106","HOLLAND PATENT CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412201060006","HOLLAND PATENT CENTRAL HIGH SCHOOL",2013,"41220106","HOLLAND PATENT CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412300010003","ALBANY ELEMENTARY SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412300010005","CHRISTOPHER COLUMBUS ELEMENTARY SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412300010006","GENERAL HERKIMER ELEMENTARY SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412300010009","HUGH R JONES ELEMENTARY SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412300010011","MARTIN LUTHER KING JR ELEMENTARY SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412300010012","WATSON WILLIAMS ELEMENTARY SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412300010014","THOMAS JEFFERSON ELEMENTARY SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412300010016","JOHN F HUGHES ELEMENTARY SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412300010018","KERNAN ELEMENTARY SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412300010022","JOHN F KENNEDY MIDDLE SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412300010023","SENATOR JAMES H DONOVAN MIDDLE SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412300010024","THOMAS R PROCTOR HIGH SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412300010026","ROSCOE CONKLING ELEMENTARY SCHOOL",2013,"41230001","UTICA CITY SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","3"
"412801040002","WESTMORELAND ELEMENTARY SCHOOL",2013,"41280104","WESTMORELAND CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412801040003","WESTMORELAND HIGH SCHOOL",2013,"41280104","WESTMORELAND CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412801040004","WESTMORELAND MIDDLE SCHOOL",2013,"41280104","WESTMORELAND CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412901040002","N A WALBRAN ELEMENTARY SCHOOL",2013,"41290104","ORISKANY CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412901040003","ORISKANY JUNIOR-SENIOR HIGH SCHOOL",2013,"41290104","ORISKANY CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412902060002","MARCY ELEMENTARY SCHOOL",2013,"41290206","WHITESBORO CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412902060003","HARTS HILL SCHOOL",2013,"41290206","WHITESBORO CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412902060005","DEERFIELD ELEMENTARY SCHOOL",2013,"41290206","WHITESBORO CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412902060006","WHITESBORO MIDDLE SCHOOL",2013,"41290206","WHITESBORO CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412902060007","PARKWAY MIDDLE SCHOOL",2013,"41290206","WHITESBORO CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412902060008","WHITESBORO HIGH SCHOOL",2013,"41290206","WHITESBORO CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"412902060009","WESTMORELAND ROAD ELEMENTARY SCHOOL",2013,"41290206","WHITESBORO CENTRAL SCHOOL DISTRICT","4190","BOCES ONEIDA-HERKIMER-MADISON","41","ONEIDA","5"
"420101060001","EAST HILL ELEMENTARY SCHOOL",2013,"42010106","WEST GENESEE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420101060003","STONEHEDGE ELEMENTARY SCHOOL",2013,"42010106","WEST GENESEE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420101060005","ONONDAGA ROAD ELEMENTARY SCHOOL",2013,"42010106","WEST GENESEE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420101060006","SPLIT ROCK ELEMENTARY SCHOOL",2013,"42010106","WEST GENESEE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420101060008","WEST GENESEE MIDDLE SCHOOL",2013,"42010106","WEST GENESEE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420101060009","WEST GENESEE SENIOR HIGH SCHOOL",2013,"42010106","WEST GENESEE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420101060011","CAMILLUS MIDDLE SCHOOL",2013,"42010106","WEST GENESEE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420303060001","ALLEN ROAD ELEMENTARY SCHOOL",2013,"42030306","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420303060002","KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL",2013,"42030306","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420303060003","CICERO ELEMENTARY SCHOOL",2013,"42030306","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420303060004","LAKESHORE ROAD ELEMENTARY SCHOOL",2013,"42030306","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420303060007","ROXBORO ROAD ELEMENTARY SCHOOL",2013,"42030306","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420303060008","SMITH ROAD ELEMENTARY SCHOOL",2013,"42030306","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
"420303060009","GILLETTE ROAD MIDDLE SCHOOL",2013,"42030306","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","4290","BOCES ONONDAGA-CORTLAND-MADISON","42","ONONDAGA","5"
