"ENTITY_CD","ENTITY_NAME","YEAR","COHORT","COHORT_MEMBERS","NUM_GRADS_ADVDESDIP","PER_GRADS_ADVDESDIP","NUM_GRADS_CTE","PER_GRADS_CTE"
"140301030005","EAST AURORA HIGH SCHOOL",2013,2008,171,122,"71",8,"05"
"140600010000","BUFFALO CITY SD",2013,2008,2943,184,"06",222,"08"
"140600010042","PS 42 OCCUPATIONAL TRAINING CTR",2013,2008,72,0,"00",0,"00"
"140600010056","FREDERICK OLMSTED #156",2013,2008,46,7,"15",0,"00"
"140600010084","PS 84",2013,2008,2,0,"00",0,"00"
"140600010097","BUFFALO ACADEMY-VIS & PERF ARTS",2013,2008,121,3,"02",0,"00"
"140600010098","MCKINLEY VOC HIGH SCHOOL",2013,2008,300,3,"01",110,"37"
"140600010099","BENNETT HIGH SCHOOL",2013,2008,307,0,"00",0,"00"
"140600010101","BURGARD VOC HIGH SCHOOL",2013,2008,209,0,"00",11,"05"
"140600010102","CITY HONORS SCH-F MASTEN PK",2013,2008,102,89,"87",0,"00"
"140600010104","EMERSON SCHOOL OF HOSPITALITY",2013,2008,112,2,"02",73,"65"
"140600010105","HUTCHINSON CENTRAL TECH HIGH SCHOOL",2013,2008,285,60,"21",1,"00"
"140600010107","LAFAYETTE HIGH SCHOOL",2013,2008,280,0,"00",6,"02"
"140600010108","RIVERSIDE INSTITUTE OF TECHNOLOGY",2013,2008,244,5,"02",2,"01"
"140600010110","SOUTH PARK HIGH SCHOOL",2013,2008,244,0,"00",14,"06"
"140600010128","LEONARDO DA VINCI HIGH SCHOOL",2013,2008,98,11,"11",0,"00"
"140600010132","MATH SCIENCE TECH PREP SCHOOL-SENECA",2013,2008,74,1,"01",0,"00"
"140600010133","ALTERNATIVE HIGH SCHOOL AT 44",2013,2008,37,0,"00",0,"00"
"140600010307","EAST HIGH SCHOOL",2013,2008,214,2,"01",1,"00"
"140600010308","INTER PREP SCH-GROVER CLEVELAND #187",2013,2008,84,0,"00",4,"05"
"140600860838","TAPESTRY CHARTER SCHOOL",2013,2008,81,15,"19",0,"00"
"140600860861","BUFFALO ACAD-SCI CHARTER SCHOOL",2013,2008,47,0,"00",0,"00"
"140600860863","WESTERN NY MARITIME CHARTER SCHOOL",2013,2008,84,5,"06",0,"00"
"140600860868","ORACLE CHARTER SCHOOL",2013,2008,85,6,"07",0,"00"
"140701060000","CHEEKTOWAGA CSD",2013,2008,177,48,"27",12,"07"
"140701060006","CHEEKTOWAGA HIGH SCHOOL",2013,2008,157,48,"31",12,"08"
"140701060008","PINE HILL EDUCATION CENTER",2013,2008,19,0,"00",0,"00"
"140702030000","CHEEKTOWAGA-MARYVALE UFSD",2013,2008,212,65,"31",16,"08"
"140702030006","MARYVALE HIGH SCHOOL",2013,2008,208,65,"31",16,"08"
"140703020000","CLEVELAND HILL UFSD",2013,2008,136,39,"29",21,"15"
"140703020003","CLEVELAND HILL HIGH SCHOOL",2013,2008,113,39,"35",20,"18"
"140707030000","DEPEW UFSD",2013,2008,184,73,"40",7,"04"
"140707030003","DEPEW HIGH SCHOOL",2013,2008,173,73,"42",7,"04"
"140709030000","CHEEKTOWAGA-SLOAN UFSD",2013,2008,141,41,"29",22,"16"
"140709030004","JOHN F KENNEDY SENIOR HIGH SCHOOL",2013,2008,129,41,"32",22,"17"
"140801060000","CLARENCE CSD",2013,2008,402,262,"65",20,"05"
"140801060006","CLARENCE SENIOR HIGH SCHOOL",2013,2008,396,262,"66",20,"05"
"141101060000","SPRINGVILLE-GRIFFITH INST CSD",2013,2008,177,69,"39",26,"15"
"141101060001","GRIFFITH INST HIGH SCHOOL",2013,2008,166,69,"42",26,"16"
"141201060000","EDEN CSD",2013,2008,148,70,"47",10,"07"
"141201060001","EDEN JUNIOR-SENIOR HIGH SCHOOL",2013,2008,142,70,"49",10,"07"
"141301060000","IROQUOIS CSD",2013,2008,227,117,"52",31,"14"
"141301060006","IROQUOIS SENIOR HIGH SCHOOL",2013,2008,225,117,"52",31,"14"
"141401060000","EVANS-BRANT CSD (LAKE SHORE)",2013,2008,230,77,"33",0,"00"
"141401060003","LAKE SHORE SENIOR HIGH SCHOOL",2013,2008,226,77,"34",0,"00"
"141501060000","GRAND ISLAND CSD",2013,2008,271,119,"44",18,"07"
"141501060004","GRAND ISLAND SENIOR HIGH SCHOOL",2013,2008,264,119,"45",18,"07"
"141601060000","HAMBURG CSD",2013,2008,329,187,"57",47,"14"
"141601060007","HAMBURG HIGH SCHOOL",2013,2008,308,187,"61",46,"15"
"141603020000","HOPEVALE UFSD AT HAMBURG",2013,2008,2,0,"00",0,"00"
"141604060000","FRONTIER CSD",2013,2008,448,206,"46",0,"00"
"141604060008","FRONTIER SENIOR HIGH SCHOOL",2013,2008,427,205,"48",0,"00"
"141701040000","HOLLAND CSD",2013,2008,85,35,"41",15,"18"
"141701040001","HOLLAND JUNIOR/SENIOR HIGH SCHOOL",2013,2008,77,35,"45",15,"19"
"141800010000","LACKAWANNA CITY SD",2013,2008,195,11,"06",19,"10"
"141800010008","LACKAWANNA HIGH SCHOOL",2013,2008,184,11,"06",19,"10"
"141901060000","LANCASTER CSD",2013,2008,513,291,"57",35,"07"
"141901060008","LANCASTER HIGH SCHOOL",2013,2008,505,291,"58",35,"07"
"142101040000","AKRON CSD",2013,2008,123,65,"53",16,"13"
"142101040002","AKRON HIGH SCHOOL",2013,2008,120,65,"54",16,"13"
"142201040000","NORTH COLLINS CSD",2013,2008,54,26,"48",4,"07"
"142201040001","NORTH COLLINS JUNIOR-SENIOR HS",2013,2008,51,26,"51",4,"08"
"142301060000","ORCHARD PARK CSD",2013,2008,439,265,"60",0,"00"
"142301060006","ORCHARD PARK HIGH SCHOOL",2013,2008,404,265,"66",0,"00"
"142500010000","TONAWANDA CITY SD",2013,2008,171,81,"47",20,"12"
"142500010009","TONAWANDA MIDDLE/HIGH SCHOOL",2013,2008,163,81,"50",20,"12"
"142601030000","KENMORE-TONAWANDA UFSD",2013,2008,671,185,"28",49,"07"
"142601030025","KENMORE EAST SENIOR HIGH SCHOOL",2013,2008,280,90,"32",18,"06"
"142601030026","KENMORE WEST SENIOR HIGH SCHOOL",2013,2008,340,95,"28",31,"09"
"142601860031","CHARTER SCHOOL FOR APPLIED TECHNOLOG",2013,2008,103,41,"40",0,"00"
"142801060000","WEST SENECA CSD",2013,2008,620,247,"40",49,"08"
"142801060010","WEST SENECA WEST SENIOR HIGH SCHOOL",2013,2008,357,143,"40",37,"10"
"142801060016","WEST SENECA EAST SENIOR HIGH SCHOOL",2013,2008,256,104,"41",12,"05"
"150203040000","CROWN POINT CSD",2013,2008,23,8,"35",2,"09"
"150203040001","CROWN POINT CENTRAL SCHOOL",2013,2008,21,8,"38",2,"10"
"150301040000","ELIZABETHTOWN-LEWIS CSD",2013,2008,30,11,"37",1,"03"
"150301040001","ELIZABETHTOWN-LEWIS CENTRAL SCHOOL",2013,2008,29,11,"38",1,"03"
"150601040000","KEENE CSD",2013,2008,12,5,"42",0,"00"
"150601040001","KEENE CENTRAL SCHOOL",2013,2008,12,5,"42",0,"00"
"150801040000","MINERVA CSD",2013,2008,11,0,"00",0,"00"
"150801040001","MINERVA CENTRAL SCHOOL",2013,2008,11,0,"00",0,"00"
"150901040000","MORIAH CSD",2013,2008,63,13,"21",4,"06"
"150901040004","MORIAH JUNIOR-SENIOR HIGH SCHOOL",2013,2008,63,13,"21",4,"06"
"151001040000","NEWCOMB CSD",2013,2008,8,5,"63",0,"00"
"151001040001","NEWCOMB CENTRAL SCHOOL",2013,2008,8,5,"63",0,"00"
"151102040000","LAKE PLACID CSD",2013,2008,65,17,"26",2,"03"
"151102040001","LAKE PLACID JUNIOR-SENIOR HIGH SCH",2013,2008,65,17,"26",2,"03"
"151401040000","SCHROON LAKE CSD",2013,2008,33,13,"39",2,"06"
"151401040001","SCHROON LAKE CENTRAL SCHOOL",2013,2008,30,13,"43",2,"07"
"151501060000","TICONDEROGA CSD",2013,2008,84,32,"38",0,"00"
"151501060001","TICONDEROGA SENIOR HIGH SCHOOL",2013,2008,83,32,"39",0,"00"
"151601040000","WESTPORT CSD",2013,2008,22,4,"18",7,"32"
"151601040001","WESTPORT CENTRAL SCHOOL",2013,2008,22,4,"18",7,"32"
"151701040000","WILLSBORO CSD",2013,2008,24,8,"33",1,"04"
"151701040001","WILLSBORO CENTRAL SCHOOL",2013,2008,24,8,"33",1,"04"
"160101060000","TUPPER LAKE CSD",2013,2008,71,23,"32",0,"00"
"160101060001","TUPPER LAKE MIDDLE-HIGH SCHOOL",2013,2008,71,23,"32",0,"00"
"160801040000","CHATEAUGAY CSD",2013,2008,45,12,"27",4,"09"
"160801040002","CHATEAUGAY HIGH SCHOOL",2013,2008,44,12,"27",4,"09"
"161201040000","SALMON RIVER CSD",2013,2008,123,17,"14",14,"11"
"161201040002","SALMON RIVER HIGH SCHOOL",2013,2008,116,17,"15",14,"12"
"161401060000","SARANAC LAKE CSD",2013,2008,131,53,"40",13,"10"
"161401060002","SARANAC LAKE SENIOR HIGH SCHOOL",2013,2008,131,53,"40",13,"10"
"161501060000","MALONE CSD",2013,2008,249,77,"31",36,"14"
"161501060014","FRANKLIN ACADEMY HIGH SCHOOL",2013,2008,240,76,"32",36,"15"
"161601040000","BRUSHTON-MOIRA CSD",2013,2008,62,19,"31",11,"18"
"161601040002","BRUSHTON-MOIRA HIGH SCHOOL",2013,2008,61,19,"31",11,"18"
"161801040000","ST REGIS FALLS CSD",2013,2008,34,5,"15",7,"21"
"161801040001","ST REGIS FALLS CENTRAL SCHOOL",2013,2008,34,5,"15",7,"21"
"170500010000","GLOVERSVILLE CITY SD",2013,2008,224,42,"19",7,"03"
"170500010009","GLOVERSVILLE HIGH SCHOOL",2013,2008,215,42,"20",7,"03"
"170600010000","JOHNSTOWN CITY SD",2013,2008,188,44,"23",9,"05"
"170600010006","JOHNSTOWN SENIOR HIGH SCHOOL",2013,2008,181,43,"24",9,"05"
"170801040000","MAYFIELD CSD",2013,2008,94,22,"23",13,"14"
"170801040002","MAYFIELD JR/SR HIGH SCHOOL",2013,2008,93,22,"24",13,"14"
"170901040000","NORTHVILLE CSD",2013,2008,56,11,"20",2,"04"
"170901040001","NORTHVILLE HIGH SCHOOL",2013,2008,53,11,"21",2,"04"
"171001040000","OPPENHEIM-EPHRATAH CSD",2013,2008,35,8,"23",2,"06"
"171001040001","OPPENHEIM-EPHRATAH CENTRAL SCHOOL",2013,2008,34,8,"24",2,"06"
"171102040000","BROADALBIN-PERTH CSD",2013,2008,176,73,"41",10,"06"
"171102040004","BROADALBIN-PERTH HIGH SCHOOL",2013,2008,163,73,"45",10,"06"
"180202040000","ALEXANDER CSD",2013,2008,86,20,"23",12,"14"
"180202040003","ALEXANDER MIDDLE SCHOOL-HIGH SCHOOL",2013,2008,83,20,"24",12,"14"
"180300010000","BATAVIA CITY SD",2013,2008,194,54,"28",4,"02"
"180300010006","BATAVIA HIGH SCHOOL",2013,2008,179,54,"30",4,"02"
"180701040000","BYRON-BERGEN CSD",2013,2008,95,32,"34",0,"00"
"180701040001","BYRON-BERGEN JR/SR HIGH SCHOOL",2013,2008,93,32,"34",0,"00"
"180901040000","ELBA CSD",2013,2008,52,24,"46",0,"00"
"180901040002","ELBA JUNIOR-SENIOR HIGH SCHOOL",2013,2008,51,24,"47",0,"00"
"181001060000","LE ROY CSD",2013,2008,86,36,"42",20,"23"
"181001060002","LE ROY JUNIOR-SENIOR HIGH SCHOOL",2013,2008,76,36,"47",20,"26"
"181101040000","OAKFIELD-ALABAMA CSD",2013,2008,78,30,"38",0,"00"
"181101040001","OAKFIELD-ALABAMA MIDDLE/HIGH SCHOOL",2013,2008,73,30,"41",0,"00"
"181201040000","PAVILION CSD",2013,2008,85,35,"41",2,"02"
"181201040001","PAVILION JUNIOR-SENIOR HIGH SCHOOL",2013,2008,84,35,"42",2,"02"
"181302040000","PEMBROKE CSD",2013,2008,104,40,"38",0,"00"
"181302040001","PEMBROKE INTERMEDIATE SCHOOL",2013,2008,1,0,"00",0,"00"
"181302040002","PEMBROKE JUNIOR-SENIOR HIGH SCHOOL",2013,2008,100,40,"40",0,"00"
"190301040000","CAIRO-DURHAM CSD",2013,2008,121,23,"19",10,"08"
"190301040003","CAIRO-DURHAM HIGH SCHOOL",2013,2008,117,23,"20",10,"09"
"190401060000","CATSKILL CSD",2013,2008,155,25,"16",9,"06"
"190401060003","CATSKILL SENIOR HIGH SCHOOL",2013,2008,148,25,"17",9,"06"
"190501040000","COXSACKIE-ATHENS CSD",2013,2008,144,41,"28",7,"05"
"190501040001","COXSACKIE-ATHENS HIGH SCHOOL",2013,2008,140,41,"29",7,"05"
"190701040000","GREENVILLE CSD",2013,2008,118,29,"25",4,"03"
"190701040004","GREENVILLE HIGH SCHOOL",2013,2008,114,29,"25",4,"04"
"190901040000","HUNTER-TANNERSVILLE CSD",2013,2008,43,8,"19",5,"12"
"190901040001","HUNTER-TANNERSVILLE MIDDLE/HIGH SCH",2013,2008,41,8,"20",5,"12"
"191401040000","WINDHAM-ASHLAND-JEWETT CSD",2013,2008,42,3,"07",3,"07"
"191401040001","WINDHAM ASHLAND CENTRAL SCHOOL",2013,2008,41,3,"07",3,"07"
"200401040000","INDIAN LAKE CSD",2013,2008,14,0,"00",2,"14"
"200401040001","INDIAN LAKE CENTRAL SCHOOL",2013,2008,13,0,"00",2,"15"
"200701040000","LONG LAKE CSD",2013,2008,8,3,"38",0,"00"
"200701040001","LONG LAKE CENTRAL SCHOOL",2013,2008,8,3,"38",0,"00"
"200901040000","WELLS CSD",2013,2008,17,4,"24",0,"00"
"200901040001","WELLS SCHOOL",2013,2008,17,4,"24",0,"00"
"210302040000","WEST CANADA VALLEY CSD",2013,2008,79,32,"41",9,"11"
"210302040003","WEST CANADA VALLEY JUNIOR-SENIOR HS",2013,2008,78,32,"41",9,"12"
"210402060000","FRANKFORT-SCHUYLER CSD",2013,2008,113,47,"42",19,"17"
"210402060001","FRANKFORT-SCHUYLER CENTRAL HIGH SCH",2013,2008,110,47,"43",19,"17"
"210501060000","ILION CSD",2013,2008,138,30,"22",5,"04"
"210501060005","ILION JUNIOR-SENIOR HIGH SCHOOL",2013,2008,135,30,"22",5,"04"
"210502040000","MOHAWK CSD",2013,2008,73,16,"22",10,"14"
"210502040001","GREGORY B JARVIS JUNIOR-SENIOR HS",2013,2008,72,16,"22",10,"14"
"210601060000","HERKIMER CSD",2013,2008,117,18,"15",0,"00"
"210601060005","HERKIMER HIGH SCHOOL",2013,2008,113,18,"16",0,"00"
"210800050000","LITTLE FALLS CITY SD",2013,2008,89,26,"29",9,"10"
"210800050005","LITTLE FALLS HIGH SCHOOL",2013,2008,84,26,"31",9,"11"
"211003040000","DOLGEVILLE CSD",2013,2008,70,26,"37",6,"09"
"211003040002","JAMES A GREEN HIGH SCHOOL",2013,2008,69,26,"38",6,"09"
"211103040000","POLAND CSD",2013,2008,58,18,"31",10,"17"
"211103040001","POLAND JUNIOR-SENIOR HIGH SCHOOL",2013,2008,55,18,"33",10,"18"
"211701040000","VAN HORNESVILLE-OWEN D YOUNG CSD",2013,2008,11,2,"18",2,"18"
"211701040001","OWEN D YOUNG CENTRAL SCHOOL",2013,2008,11,2,"18",2,"18"
"211901020000","TOWN OF WEBB UFSD",2013,2008,33,13,"39",5,"15"
"211901020001","TOWN OF WEBB SCHOOL",2013,2008,31,13,"42",5,"16"
"212001040000","MOUNT MARKHAM CSD",2013,2008,119,21,"18",5,"04"
"212001040003","MT MARKHAM SENIOR HIGH SCHOOL",2013,2008,114,21,"18",5,"04"
"220101040000","SOUTH JEFFERSON CSD",2013,2008,152,48,"32",12,"08"
"220101040002","SOUTH JEFFERSON HIGH SCHOOL",2013,2008,151,48,"32",12,"08"
"220202040000","ALEXANDRIA CSD",2013,2008,58,19,"33",13,"22"
"220202040002","ALEXANDRIA CENTRAL HIGH SCHOOL",2013,2008,55,19,"35",13,"24"
"220301060000","INDIAN RIVER CSD",2013,2008,225,46,"20",7,"03"
"220301060007","INDIAN RIVER HIGH SCHOOL",2013,2008,211,46,"22",7,"03"
"220401040000","GENERAL BROWN CSD",2013,2008,120,57,"48",0,"00"
"220401040004","GENERAL BROWN JUNIOR-SENIOR HS",2013,2008,119,57,"48",0,"00"
"220701040000","THOUSAND ISLANDS CSD",2013,2008,72,38,"53",6,"08"
"220701040003","THOUSAND ISLANDS HIGH SCHOOL",2013,2008,71,38,"54",6,"08"
"220909040000","BELLEVILLE HENDERSON CSD",2013,2008,49,17,"35",0,"00"
"220909040010","BELLEVILLE HENDERSON CENTRAL SCHOOL",2013,2008,49,17,"35",0,"00"
"221001040000","SACKETS HARBOR CSD",2013,2008,39,17,"44",9,"23"
"221001040001","SACKETS HARBOR CENTRAL SCHOOL",2013,2008,39,17,"44",9,"23"
"221301040000","LYME CSD",2013,2008,37,9,"24",10,"27"
"221301040001","LYME CENTRAL SCHOOL",2013,2008,37,9,"24",10,"27"
"221401040000","LA FARGEVILLE CSD",2013,2008,50,12,"24",13,"26"
"221401040001","LA FARGEVILLE CENTRAL SCHOOL",2013,2008,48,12,"25",13,"27"
"222000010000","WATERTOWN CITY SD",2013,2008,293,64,"22",0,"00"
"222000010016","WATERTOWN SENIOR HIGH SCHOOL",2013,2008,287,64,"22",0,"00"
"222201060000","CARTHAGE CSD",2013,2008,252,77,"31",12,"05"
"222201060001","CARTHAGE SENIOR HIGH SCHOOL",2013,2008,251,77,"31",12,"05"
"230201040000","COPENHAGEN CSD",2013,2008,49,13,"27",8,"16"
"230201040001","COPENHAGEN CENTRAL SCHOOL",2013,2008,49,13,"27",8,"16"
"230301040000","HARRISVILLE CSD",2013,2008,32,4,"13",9,"28"
"230301040002","HARRISVILLE JUNIOR-SENIOR HIGH SCH",2013,2008,31,4,"13",9,"29"
"230901040000","LOWVILLE ACADEMY & CSD",2013,2008,116,44,"38",15,"13"
"230901040002","LOWVILLE HIGH SCHOOL",2013,2008,112,44,"39",15,"13"
"231101040000","SOUTH LEWIS CSD",2013,2008,115,39,"34",20,"17"
"231101040007","SOUTH LEWIS HIGH SCHOOL",2013,2008,102,39,"38",20,"20"
"231301040000","BEAVER RIVER CSD",2013,2008,84,30,"36",18,"21"
"231301040002","BEAVER RIVER HIGH SCHOOL",2013,2008,82,30,"37",18,"22"
"240101040000","AVON CSD",2013,2008,81,46,"57",0,"00"
"240101040002","AVON HIGH SCHOOL",2013,2008,81,46,"57",0,"00"
"240201040000","CALEDONIA-MUMFORD CSD",2013,2008,82,51,"62",0,"00"
"240201040002","CALEDONIA-MUMFORD HIGH SCHOOL",2013,2008,82,51,"62",0,"00"
"240401040000","GENESEO CSD",2013,2008,77,40,"52",1,"01"
"240401040001","GENESEO MIDDLE SCHOOL HIGH SCHOOL",2013,2008,73,40,"55",1,"01"
"240801060000","LIVONIA CSD",2013,2008,150,49,"33",0,"00"
"240801060002","LIVONIA JUNIOR/SENIOR HIGH SCHOOL",2013,2008,148,48,"32",0,"00"
"240901040000","MT MORRIS CSD",2013,2008,44,10,"23",0,"00"
"240901040001","MT MORRIS MIDDLE/SENIOR HIGH SCHOOL",2013,2008,35,10,"29",0,"00"
"241001060000","DANSVILLE CSD",2013,2008,134,50,"37",2,"01"
"241001060003","DANSVILLE JUNIOR/SENIOR HIGH SCHOOL",2013,2008,127,49,"39",2,"02"
"241101040000","DALTON-NUNDA CSD (KESHEQUA)",2013,2008,75,20,"27",0,"00"
"241101040003","DALTON-NUNDA HIGH SCHOOL",2013,2008,68,20,"29",0,"00"
"241701040000","YORK CSD",2013,2008,71,14,"20",0,"00"
"241701040004","YORK MIDDLE/HIGH SCHOOL",2013,2008,68,14,"21",0,"00"
"250109040000","BROOKFIELD CSD",2013,2008,28,4,"14",4,"14"
"250109040001","BROOKFIELD CENTRAL SCHOOL",2013,2008,24,4,"17",4,"17"
"250201060000","CAZENOVIA CSD",2013,2008,145,102,"70",5,"03"
"250201060002","CAZENOVIA HIGH SCHOOL",2013,2008,145,102,"70",5,"03"
"250301040000","DERUYTER CSD",2013,2008,31,11,"35",4,"13"
"250301040001","DERUYTER HIGH SCHOOL",2013,2008,29,11,"38",4,"14"
"250401040000","MORRISVILLE-EATON CSD",2013,2008,60,14,"23",12,"20"
"250401040004","MORRISVILLE MIDDLE SCH HIGH SCH",2013,2008,58,14,"24",12,"21"
"250701040000","HAMILTON CSD",2013,2008,55,24,"44",2,"04"
"250701040001","HAMILTON JUNIOR-SENIOR HIGH SCHOOL",2013,2008,55,24,"44",2,"04"
"250901060000","CANASTOTA CSD",2013,2008,132,44,"33",14,"11"
"250901060004","CANASTOTA HIGH SCHOOL",2013,2008,119,44,"37",14,"12"
"251101040000","MADISON CSD",2013,2008,32,8,"25",2,"06"
"251101040003","MADISON CENTRAL SCHOOL",2013,2008,30,8,"27",2,"07"
"251400010000","ONEIDA CITY SD",2013,2008,197,81,"41",0,"00"
"251400010009","ONEIDA SENIOR HIGH SCHOOL",2013,2008,191,81,"42",0,"00"
"251501040000","STOCKBRIDGE VALLEY CSD",2013,2008,44,14,"32",7,"16"
"251501040001","STOCKBRIDGE VALLEY CENTRAL SCHOOL",2013,2008,44,14,"32",7,"16"
"251601060000","CHITTENANGO CSD",2013,2008,201,88,"44",14,"07"
"251601060005","CHITTENANGO HIGH SCHOOL",2013,2008,196,86,"44",14,"07"
"260101060000","BRIGHTON CSD",2013,2008,278,199,"72",5,"02"
"260101060004","BRIGHTON HIGH SCHOOL",2013,2008,268,198,"74",5,"02"
"260401060000","GATES-CHILI CSD",2013,2008,447,175,"39",15,"03"
"260401060001","GATES-CHILI HIGH SCHOOL",2013,2008,418,175,"42",15,"04"
"260501060000","GREECE CSD",2013,2008,999,375,"38",17,"02"
"260501060008","OLYMPIA HIGH SCHOOL",2013,2008,286,96,"34",0,"00"
"260501060010","ARCADIA HIGH SCHOOL",2013,2008,285,99,"35",6,"02"
"260501060013","ODYSSEY ACADEMY",2013,2008,113,63,"56",6,"05"
"260501060019","ATHENA HIGH SCHOOL",2013,2008,304,117,"38",5,"02"
"260801060000","EAST IRONDEQUOIT CSD",2013,2008,264,59,"22",9,"03"
"260801060006","EASTRIDGE SENIOR HIGH SCHOOL",2013,2008,244,59,"24",9,"04"
"260803060000","WEST IRONDEQUOIT CSD",2013,2008,323,191,"59",15,"05"
"260803060005","IRONDEQUOIT HIGH SCHOOL",2013,2008,319,190,"60",15,"05"
"260901060000","HONEOYE FALLS-LIMA CSD",2013,2008,216,162,"75",12,"06"
"260901060004","HONEOYE FALLS-LIMA SENIOR HIGH SCH",2013,2008,214,162,"76",12,"06"
"261001060000","SPENCERPORT CSD",2013,2008,327,159,"49",0,"00"
"261001060001","SPENCERPORT HIGH SCHOOL",2013,2008,316,159,"50",0,"00"
"261101060000","HILTON CSD",2013,2008,372,178,"48",30,"08"
"261101060004","HILTON HIGH SCHOOL",2013,2008,370,178,"48",30,"08"
"261201060000","PENFIELD CSD",2013,2008,400,268,"67",30,"08"
"261201060006","PENFIELD SENIOR HIGH SCHOOL",2013,2008,392,267,"68",30,"08"
"261301060000","FAIRPORT CSD",2013,2008,592,356,"60",5,"01"
"261301060007","MINERVA DELAND SCHOOL",2013,2008,2,0,"00",0,"00"
"261301060009","FAIRPORT SENIOR HIGH SCHOOL",2013,2008,564,352,"62",5,"01"
"261313030000","EAST ROCHESTER UFSD",2013,2008,90,32,"36",8,"09"
"261313030002","EAST ROCHESTER JUNIOR-SENIOR HS",2013,2008,86,32,"37",8,"09"
"261401060000","PITTSFORD CSD",2013,2008,499,375,"75",0,"00"
"261401060006","PITTSFORD SUTHERLAND HIGH SCHOOL",2013,2008,251,191,"76",0,"00"
"261401060010","PITTSFORD-MENDON HIGH SCHOOL",2013,2008,241,184,"76",0,"00"
"261501060000","CHURCHVILLE-CHILI CSD",2013,2008,360,179,"50",0,"00"
"261501060004","CHURCHVILLE-CHILI SENIOR HIGH SCHOOL",2013,2008,344,179,"52",0,"00"
"261600010000","ROCHESTER CITY SD",2013,2008,2562,159,"06",35,"01"
"261600010060","CHARLOTTE HIGH SCHOOL",2013,2008,161,5,"03",1,"01"
"261600010061","EAST HIGH SCHOOL",2013,2008,332,5,"02",0,"00"
"261600010063","THOMAS JEFFERSON HIGH SCHOOL",2013,2008,176,2,"01",0,"00"
"261600010065","JOHN MARSHALL HIGH SCHOOL",2013,2008,182,4,"02",0,"00"
"261600010066","JAMES MONROE HIGH SCHOOL",2013,2008,253,2,"01",0,"00"
"261600010067","JOSEPH C WILSON MAGNET HIGH SCH",2013,2008,245,54,"22",0,"00"
"261600010068","JOSEPH C WILSON FOUNDATION ACADEMY",2013,2008,19,0,"00",0,"00"
"261600010069","SCHOOL WITHOUT WALLS",2013,2008,79,0,"00",1,"01"
"261600010073","NORTHEAST COLLEGE PREP HIGH SCHOOL",2013,2008,53,2,"04",0,"00"
"261600010074","SCHOOL OF THE ARTS",2013,2008,190,57,"30",0,"00"
"261600010076","BIOSCIENCE & HEALTH CAR HS-FRANKLIN",2013,2008,65,1,"02",0,"00"
"261600010081","SCH-BUSINESS FIN & ENTRP AT EDISON",2013,2008,59,1,"02",6,"10"
"261600010082","SCHOOL OF ENGNRG & MFG-EDISON",2013,2008,97,6,"06",1,"01"
"261600010083","SKILLED TRADES AT EDISON",2013,2008,94,5,"05",1,"01"
"261600010084","GLOBAL MEDIA ARTS HIGH SCH-FRANKLIN",2013,2008,72,0,"00",0,"00"
"261600010085","DR FREDDIE THOMAS HIGH SCHOOL",2013,2008,180,5,"03",0,"00"
"261600010086","INTERNATIONAL FINANCE & ECON DEV HS",2013,2008,62,0,"00",0,"00"
"261600010089","NORTHWEST COLLEGE PREP HIGH SCHOOL",2013,2008,74,6,"08",0,"00"
"261600010094","SCH OF IMAGNG & INFO TECH-EDISON",2013,2008,93,4,"04",25,"27"
"261600010095","ROBERT BROWN SCHOOL-CONSTRUC/DESIGN",2013,2008,1,0,"00",0,"00"
"261600010097","VANGUARD COLLEGIATE HIGH SCHOOL",2013,2008,1,0,"00",0,"00"
"261600860910","ROCHESTER ACADEMY CHARTER SCHOOL",2013,2008,22,0,"00",0,"00"
"261701060000","RUSH-HENRIETTA CSD",2013,2008,474,242,"51",0,"00"
"261701060013","RUSH-HENRIETTA SENIOR HIGH SCHOOL",2013,2008,465,242,"52",0,"00"
"261801060000","BROCKPORT CSD",2013,2008,339,145,"43",7,"02"
"261801060003","BROCKPORT HIGH SCHOOL",2013,2008,329,145,"44",7,"02"
"261901060000","WEBSTER CSD",2013,2008,763,401,"53",0,"00"
"261901060009","WEBSTER-SCHROEDER HIGH SCHOOL",2013,2008,407,203,"50",0,"00"
"261901060015","THOMAS HIGH SCHOOL",2013,2008,346,197,"57",0,"00"
"262001040000","WHEATLAND-CHILI CSD",2013,2008,58,23,"40",5,"09"
"262001040003","WHEATLAND-CHILI HIGH SCHOOL",2013,2008,56,23,"41",5,"09"
"270100010000","AMSTERDAM CITY SD",2013,2008,311,67,"22",3,"01"
"270100010010","AMSTERDAM HIGH SCHOOL",2013,2008,306,67,"22",3,"01"
"270301040000","CANAJOHARIE CSD",2013,2008,110,30,"27",7,"06"
"270301040002","CANAJOHARIE SENIOR HIGH SCHOOL",2013,2008,104,30,"29",6,"06"
"270601040000","FONDA-FULTONVILLE CSD",2013,2008,116,51,"44",15,"13"
"270601040002","FONDA-FULTONVILLE SENIOR HIGH SCHOOL",2013,2008,107,51,"48",15,"14"
"270701040000","FORT PLAIN CSD",2013,2008,71,21,"30",2,"03"
"270701040003","FORT PLAIN JUNIOR-SENIOR HIGH SCHOOL",2013,2008,69,21,"30",2,"03"
"271102040000","ST JOHNSVILLE CSD",2013,2008,35,6,"17",0,"00"
